"","Borough","GSS_Code","MajorText","Date","count_by_borough"
"1031","Barnet","E09000003","Drug Offences",2011-02-01,160
"1032","Barnet","E09000003","Miscellaneous Crimes Against Society",2011-02-01,94
"1033","Barnet","E09000003","Robbery",2011-02-01,90
"1034","Barnet","E09000003","Sexual Offences",2011-02-01,18
"1035","Barnet","E09000003","Theft and Handling",2011-02-01,686
"1036","Barnet","E09000003","Violence Against the Person",2011-02-01,324
"1037","Barnet","E09000003","Arson and Criminal Damage",2011-03-01,212
"1038","Barnet","E09000003","Burglary",2011-03-01,410
"1039","Barnet","E09000003","Drug Offences",2011-03-01,132
"1040","Barnet","E09000003","Miscellaneous Crimes Against Society",2011-03-01,96
"1041","Barnet","E09000003","Robbery",2011-03-01,102
"1042","Barnet","E09000003","Sexual Offences",2011-03-01,31
"1043","Barnet","E09000003","Theft and Handling",2011-03-01,888
"1044","Barnet","E09000003","Violence Against the Person",2011-03-01,343
"1045","Barnet","E09000003","Arson and Criminal Damage",2011-04-01,256
"1046","Barnet","E09000003","Burglary",2011-04-01,416
"1047","Barnet","E09000003","Drug Offences",2011-04-01,90
"1048","Barnet","E09000003","Miscellaneous Crimes Against Society",2011-04-01,97
"1049","Barnet","E09000003","Robbery",2011-04-01,136
"1050","Barnet","E09000003","Sexual Offences",2011-04-01,22
"1051","Barnet","E09000003","Theft and Handling",2011-04-01,772
"1052","Barnet","E09000003","Violence Against the Person",2011-04-01,385
"1053","Barnet","E09000003","Arson and Criminal Damage",2011-05-01,239
"1054","Barnet","E09000003","Burglary",2011-05-01,438
"1055","Barnet","E09000003","Drug Offences",2011-05-01,82
"1056","Barnet","E09000003","Miscellaneous Crimes Against Society",2011-05-01,91
"1057","Barnet","E09000003","Robbery",2011-05-01,112
"1058","Barnet","E09000003","Sexual Offences",2011-05-01,25
"1059","Barnet","E09000003","Theft and Handling",2011-05-01,848
"1060","Barnet","E09000003","Violence Against the Person",2011-05-01,386
"1061","Barnet","E09000003","Arson and Criminal Damage",2011-06-01,209
"1062","Barnet","E09000003","Burglary",2011-06-01,415
"1063","Barnet","E09000003","Drug Offences",2011-06-01,72
"1064","Barnet","E09000003","Miscellaneous Crimes Against Society",2011-06-01,117
"1065","Barnet","E09000003","Robbery",2011-06-01,115
"1066","Barnet","E09000003","Sexual Offences",2011-06-01,20
"1067","Barnet","E09000003","Theft and Handling",2011-06-01,917
"1068","Barnet","E09000003","Violence Against the Person",2011-06-01,376
"1069","Barnet","E09000003","Arson and Criminal Damage",2011-07-01,223
"1070","Barnet","E09000003","Burglary",2011-07-01,381
"1071","Barnet","E09000003","Drug Offences",2011-07-01,104
"1072","Barnet","E09000003","Miscellaneous Crimes Against Society",2011-07-01,110
"1073","Barnet","E09000003","Robbery",2011-07-01,115
"1074","Barnet","E09000003","Sexual Offences",2011-07-01,22
"1075","Barnet","E09000003","Theft and Handling",2011-07-01,910
"1076","Barnet","E09000003","Violence Against the Person",2011-07-01,374
"1077","Barnet","E09000003","Arson and Criminal Damage",2011-08-01,208
"1078","Barnet","E09000003","Burglary",2011-08-01,360
"1079","Barnet","E09000003","Drug Offences",2011-08-01,104
"1080","Barnet","E09000003","Miscellaneous Crimes Against Society",2011-08-01,117
"1081","Barnet","E09000003","Robbery",2011-08-01,60
"1082","Barnet","E09000003","Sexual Offences",2011-08-01,24
"1083","Barnet","E09000003","Theft and Handling",2011-08-01,814
"1084","Barnet","E09000003","Violence Against the Person",2011-08-01,317
"1085","Barnet","E09000003","Arson and Criminal Damage",2011-09-01,190
"1086","Barnet","E09000003","Burglary",2011-09-01,306
"1087","Barnet","E09000003","Drug Offences",2011-09-01,82
"1088","Barnet","E09000003","Miscellaneous Crimes Against Society",2011-09-01,83
"1089","Barnet","E09000003","Robbery",2011-09-01,72
"1090","Barnet","E09000003","Sexual Offences",2011-09-01,19
"1091","Barnet","E09000003","Theft and Handling",2011-09-01,816
"1092","Barnet","E09000003","Violence Against the Person",2011-09-01,339
"1093","Barnet","E09000003","Arson and Criminal Damage",2011-10-01,193
"1094","Barnet","E09000003","Burglary",2011-10-01,397
"1095","Barnet","E09000003","Drug Offences",2011-10-01,87
"1096","Barnet","E09000003","Miscellaneous Crimes Against Society",2011-10-01,99
"1097","Barnet","E09000003","Robbery",2011-10-01,71
"1098","Barnet","E09000003","Sexual Offences",2011-10-01,30
"1099","Barnet","E09000003","Theft and Handling",2011-10-01,858
"1100","Barnet","E09000003","Violence Against the Person",2011-10-01,330
"1101","Barnet","E09000003","Arson and Criminal Damage",2011-11-01,181
"1102","Barnet","E09000003","Burglary",2011-11-01,445
"1103","Barnet","E09000003","Drug Offences",2011-11-01,115
"1104","Barnet","E09000003","Miscellaneous Crimes Against Society",2011-11-01,132
"1105","Barnet","E09000003","Robbery",2011-11-01,86
"1106","Barnet","E09000003","Sexual Offences",2011-11-01,42
"1107","Barnet","E09000003","Theft and Handling",2011-11-01,851
"1108","Barnet","E09000003","Violence Against the Person",2011-11-01,338
"1109","Barnet","E09000003","Arson and Criminal Damage",2011-12-01,146
"1110","Barnet","E09000003","Burglary",2011-12-01,443
"1111","Barnet","E09000003","Drug Offences",2011-12-01,94
"1112","Barnet","E09000003","Miscellaneous Crimes Against Society",2011-12-01,104
"1113","Barnet","E09000003","Robbery",2011-12-01,106
"1114","Barnet","E09000003","Sexual Offences",2011-12-01,16
"1115","Barnet","E09000003","Theft and Handling",2011-12-01,705
"1116","Barnet","E09000003","Violence Against the Person",2011-12-01,342
"1117","Barnet","E09000003","Arson and Criminal Damage",2012-01-01,166
"1118","Barnet","E09000003","Burglary",2012-01-01,440
"1119","Barnet","E09000003","Drug Offences",2012-01-01,101
"1120","Barnet","E09000003","Miscellaneous Crimes Against Society",2012-01-01,114
"1121","Barnet","E09000003","Robbery",2012-01-01,84
"1122","Barnet","E09000003","Sexual Offences",2012-01-01,27
"1123","Barnet","E09000003","Theft and Handling",2012-01-01,700
"1124","Barnet","E09000003","Violence Against the Person",2012-01-01,278
"1125","Barnet","E09000003","Arson and Criminal Damage",2012-02-01,163
"1126","Barnet","E09000003","Burglary",2012-02-01,428
"1127","Barnet","E09000003","Drug Offences",2012-02-01,67
"1128","Barnet","E09000003","Miscellaneous Crimes Against Society",2012-02-01,139
"1129","Barnet","E09000003","Robbery",2012-02-01,104
"1130","Barnet","E09000003","Sexual Offences",2012-02-01,20
"1131","Barnet","E09000003","Theft and Handling",2012-02-01,766
"1132","Barnet","E09000003","Violence Against the Person",2012-02-01,274
"1133","Barnet","E09000003","Arson and Criminal Damage",2012-03-01,161
"1134","Barnet","E09000003","Burglary",2012-03-01,436
"1135","Barnet","E09000003","Drug Offences",2012-03-01,86
"1136","Barnet","E09000003","Miscellaneous Crimes Against Society",2012-03-01,135
"1137","Barnet","E09000003","Robbery",2012-03-01,139
"1138","Barnet","E09000003","Sexual Offences",2012-03-01,22
"1139","Barnet","E09000003","Theft and Handling",2012-03-01,955
"1140","Barnet","E09000003","Violence Against the Person",2012-03-01,366
"1141","Barnet","E09000003","Arson and Criminal Damage",2012-04-01,177
"1142","Barnet","E09000003","Burglary",2012-04-01,315
"1143","Barnet","E09000003","Drug Offences",2012-04-01,85
"1144","Barnet","E09000003","Miscellaneous Crimes Against Society",2012-04-01,135
"1145","Barnet","E09000003","Robbery",2012-04-01,114
"1146","Barnet","E09000003","Sexual Offences",2012-04-01,23
"1147","Barnet","E09000003","Theft and Handling",2012-04-01,855
"1148","Barnet","E09000003","Violence Against the Person",2012-04-01,347
"1149","Barnet","E09000003","Arson and Criminal Damage",2012-05-01,187
"1150","Barnet","E09000003","Burglary",2012-05-01,352
"1151","Barnet","E09000003","Drug Offences",2012-05-01,64
"1152","Barnet","E09000003","Miscellaneous Crimes Against Society",2012-05-01,156
"1153","Barnet","E09000003","Robbery",2012-05-01,93
"1154","Barnet","E09000003","Sexual Offences",2012-05-01,23
"1155","Barnet","E09000003","Theft and Handling",2012-05-01,869
"1156","Barnet","E09000003","Violence Against the Person",2012-05-01,364
"1157","Barnet","E09000003","Arson and Criminal Damage",2012-06-01,175
"1158","Barnet","E09000003","Burglary",2012-06-01,433
"1159","Barnet","E09000003","Drug Offences",2012-06-01,68
"1160","Barnet","E09000003","Miscellaneous Crimes Against Society",2012-06-01,152
"1161","Barnet","E09000003","Robbery",2012-06-01,68
"1162","Barnet","E09000003","Sexual Offences",2012-06-01,23
"1163","Barnet","E09000003","Theft and Handling",2012-06-01,888
"1164","Barnet","E09000003","Violence Against the Person",2012-06-01,329
"1165","Barnet","E09000003","Arson and Criminal Damage",2012-07-01,163
"1166","Barnet","E09000003","Burglary",2012-07-01,336
"1167","Barnet","E09000003","Drug Offences",2012-07-01,81
"1168","Barnet","E09000003","Miscellaneous Crimes Against Society",2012-07-01,188
"1169","Barnet","E09000003","Robbery",2012-07-01,104
"1170","Barnet","E09000003","Sexual Offences",2012-07-01,24
"1171","Barnet","E09000003","Theft and Handling",2012-07-01,900
"1172","Barnet","E09000003","Violence Against the Person",2012-07-01,358
"1173","Barnet","E09000003","Arson and Criminal Damage",2012-08-01,170
"1174","Barnet","E09000003","Burglary",2012-08-01,377
"1175","Barnet","E09000003","Drug Offences",2012-08-01,84
"1176","Barnet","E09000003","Miscellaneous Crimes Against Society",2012-08-01,171
"1177","Barnet","E09000003","Robbery",2012-08-01,85
"1178","Barnet","E09000003","Sexual Offences",2012-08-01,20
"1179","Barnet","E09000003","Theft and Handling",2012-08-01,726
"1180","Barnet","E09000003","Violence Against the Person",2012-08-01,298
"1181","Barnet","E09000003","Arson and Criminal Damage",2012-09-01,157
"1182","Barnet","E09000003","Burglary",2012-09-01,346
"1183","Barnet","E09000003","Drug Offences",2012-09-01,71
"1184","Barnet","E09000003","Miscellaneous Crimes Against Society",2012-09-01,147
"1185","Barnet","E09000003","Robbery",2012-09-01,83
"1186","Barnet","E09000003","Sexual Offences",2012-09-01,20
"1187","Barnet","E09000003","Theft and Handling",2012-09-01,727
"1188","Barnet","E09000003","Violence Against the Person",2012-09-01,318
"1189","Barnet","E09000003","Arson and Criminal Damage",2012-10-01,156
"1190","Barnet","E09000003","Burglary",2012-10-01,466
"1191","Barnet","E09000003","Drug Offences",2012-10-01,61
"1192","Barnet","E09000003","Miscellaneous Crimes Against Society",2012-10-01,174
"1193","Barnet","E09000003","Robbery",2012-10-01,80
"1194","Barnet","E09000003","Sexual Offences",2012-10-01,23
"1195","Barnet","E09000003","Theft and Handling",2012-10-01,864
"1196","Barnet","E09000003","Violence Against the Person",2012-10-01,350
"1197","Barnet","E09000003","Arson and Criminal Damage",2012-11-01,164
"1198","Barnet","E09000003","Burglary",2012-11-01,539
"1199","Barnet","E09000003","Drug Offences",2012-11-01,75
"1200","Barnet","E09000003","Miscellaneous Crimes Against Society",2012-11-01,179
"1201","Barnet","E09000003","Robbery",2012-11-01,115
"1202","Barnet","E09000003","Sexual Offences",2012-11-01,28
"1203","Barnet","E09000003","Theft and Handling",2012-11-01,958
"1204","Barnet","E09000003","Violence Against the Person",2012-11-01,350
"1205","Barnet","E09000003","Arson and Criminal Damage",2012-12-01,154
"1206","Barnet","E09000003","Burglary",2012-12-01,373
"1207","Barnet","E09000003","Drug Offences",2012-12-01,103
"1208","Barnet","E09000003","Miscellaneous Crimes Against Society",2012-12-01,146
"1209","Barnet","E09000003","Robbery",2012-12-01,76
"1210","Barnet","E09000003","Sexual Offences",2012-12-01,18
"1211","Barnet","E09000003","Theft and Handling",2012-12-01,840
"1212","Barnet","E09000003","Violence Against the Person",2012-12-01,317
"1213","Barnet","E09000003","Arson and Criminal Damage",2013-01-01,162
"1214","Barnet","E09000003","Burglary",2013-01-01,469
"1215","Barnet","E09000003","Drug Offences",2013-01-01,76
"1216","Barnet","E09000003","Miscellaneous Crimes Against Society",2013-01-01,146
"1217","Barnet","E09000003","Robbery",2013-01-01,77
"1218","Barnet","E09000003","Sexual Offences",2013-01-01,26
"1219","Barnet","E09000003","Theft and Handling",2013-01-01,760
"1220","Barnet","E09000003","Violence Against the Person",2013-01-01,358
"1221","Barnet","E09000003","Arson and Criminal Damage",2013-02-01,148
"1222","Barnet","E09000003","Burglary",2013-02-01,397
"1223","Barnet","E09000003","Drug Offences",2013-02-01,74
"1224","Barnet","E09000003","Miscellaneous Crimes Against Society",2013-02-01,36
"1225","Barnet","E09000003","Robbery",2013-02-01,71
"1226","Barnet","E09000003","Sexual Offences",2013-02-01,23
"1227","Barnet","E09000003","Theft and Handling",2013-02-01,830
"1228","Barnet","E09000003","Violence Against the Person",2013-02-01,333
"1229","Barnet","E09000003","Arson and Criminal Damage",2013-03-01,149
"1230","Barnet","E09000003","Burglary",2013-03-01,400
"1231","Barnet","E09000003","Drug Offences",2013-03-01,89
"1232","Barnet","E09000003","Miscellaneous Crimes Against Society",2013-03-01,77
"1233","Barnet","E09000003","Robbery",2013-03-01,96
"1234","Barnet","E09000003","Sexual Offences",2013-03-01,20
"1235","Barnet","E09000003","Theft and Handling",2013-03-01,946
"1236","Barnet","E09000003","Violence Against the Person",2013-03-01,332
"1237","Barnet","E09000003","Arson and Criminal Damage",2013-04-01,172
"1238","Barnet","E09000003","Burglary",2013-04-01,347
"1239","Barnet","E09000003","Drug Offences",2013-04-01,58
"1240","Barnet","E09000003","Miscellaneous Crimes Against Society",2013-04-01,16
"1241","Barnet","E09000003","Robbery",2013-04-01,63
"1242","Barnet","E09000003","Sexual Offences",2013-04-01,29
"1243","Barnet","E09000003","Theft and Handling",2013-04-01,766
"1244","Barnet","E09000003","Violence Against the Person",2013-04-01,355
"1245","Barnet","E09000003","Arson and Criminal Damage",2013-05-01,172
"1246","Barnet","E09000003","Burglary",2013-05-01,337
"1247","Barnet","E09000003","Drug Offences",2013-05-01,81
"1248","Barnet","E09000003","Miscellaneous Crimes Against Society",2013-05-01,35
"1249","Barnet","E09000003","Robbery",2013-05-01,66
"1250","Barnet","E09000003","Sexual Offences",2013-05-01,33
"1251","Barnet","E09000003","Theft and Handling",2013-05-01,756
"1252","Barnet","E09000003","Violence Against the Person",2013-05-01,379
"1253","Barnet","E09000003","Arson and Criminal Damage",2013-06-01,160
"1254","Barnet","E09000003","Burglary",2013-06-01,273
"1255","Barnet","E09000003","Drug Offences",2013-06-01,77
"1256","Barnet","E09000003","Miscellaneous Crimes Against Society",2013-06-01,25
"1257","Barnet","E09000003","Robbery",2013-06-01,66
"1258","Barnet","E09000003","Sexual Offences",2013-06-01,37
"1259","Barnet","E09000003","Theft and Handling",2013-06-01,827
"1260","Barnet","E09000003","Violence Against the Person",2013-06-01,368
"1261","Barnet","E09000003","Arson and Criminal Damage",2013-07-01,139
"1262","Barnet","E09000003","Burglary",2013-07-01,303
"1263","Barnet","E09000003","Drug Offences",2013-07-01,91
"1264","Barnet","E09000003","Miscellaneous Crimes Against Society",2013-07-01,30
"1265","Barnet","E09000003","Robbery",2013-07-01,75
"1266","Barnet","E09000003","Sexual Offences",2013-07-01,28
