"","Borough","GSS_Code","MajorText","Date","count_by_borough"
"14573","Richmond upon Thames","E09000027","Sexual Offences",2019-04-01,16
"14574","Richmond upon Thames","E09000027","Theft",2019-04-01,249
"14575","Richmond upon Thames","E09000027","Vehicle Offences",2019-04-01,204
"14576","Richmond upon Thames","E09000027","Violence Against the Person",2019-04-01,251
"14577","Richmond upon Thames","E09000027","Arson and Criminal Damage",2019-05-01,91
"14578","Richmond upon Thames","E09000027","Burglary",2019-05-01,134
"14579","Richmond upon Thames","E09000027","Drug Offences",2019-05-01,31
"14580","Richmond upon Thames","E09000027","Miscellaneous Crimes Against Society",2019-05-01,10
"14581","Richmond upon Thames","E09000027","Possession of Weapons",2019-05-01,6
"14582","Richmond upon Thames","E09000027","Public Order Offences",2019-05-01,62
"14583","Richmond upon Thames","E09000027","Robbery",2019-05-01,34
"14584","Richmond upon Thames","E09000027","Sexual Offences",2019-05-01,16
"14585","Richmond upon Thames","E09000027","Theft",2019-05-01,275
"14586","Richmond upon Thames","E09000027","Vehicle Offences",2019-05-01,168
"14587","Richmond upon Thames","E09000027","Violence Against the Person",2019-05-01,261
"14588","Richmond upon Thames","E09000027","Arson and Criminal Damage",2019-06-01,84
"14589","Richmond upon Thames","E09000027","Burglary",2019-06-01,103
"14590","Richmond upon Thames","E09000027","Drug Offences",2019-06-01,34
"14591","Richmond upon Thames","E09000027","Miscellaneous Crimes Against Society",2019-06-01,13
"14592","Richmond upon Thames","E09000027","Possession of Weapons",2019-06-01,5
"14593","Richmond upon Thames","E09000027","Public Order Offences",2019-06-01,72
"14594","Richmond upon Thames","E09000027","Robbery",2019-06-01,35
"14595","Richmond upon Thames","E09000027","Sexual Offences",2019-06-01,27
"14596","Richmond upon Thames","E09000027","Theft",2019-06-01,254
"14597","Richmond upon Thames","E09000027","Vehicle Offences",2019-06-01,135
"14598","Richmond upon Thames","E09000027","Violence Against the Person",2019-06-01,292
"14599","Richmond upon Thames","E09000027","Arson and Criminal Damage",2019-07-01,82
"14600","Richmond upon Thames","E09000027","Burglary",2019-07-01,69
"14601","Richmond upon Thames","E09000027","Drug Offences",2019-07-01,28
"14602","Richmond upon Thames","E09000027","Miscellaneous Crimes Against Society",2019-07-01,16
"14603","Richmond upon Thames","E09000027","Possession of Weapons",2019-07-01,5
"14604","Richmond upon Thames","E09000027","Public Order Offences",2019-07-01,82
"14605","Richmond upon Thames","E09000027","Robbery",2019-07-01,44
"14606","Richmond upon Thames","E09000027","Sexual Offences",2019-07-01,16
"14607","Richmond upon Thames","E09000027","Theft",2019-07-01,285
"14608","Richmond upon Thames","E09000027","Vehicle Offences",2019-07-01,162
"14609","Richmond upon Thames","E09000027","Violence Against the Person",2019-07-01,284
"14610","Richmond upon Thames","E09000027","Arson and Criminal Damage",2019-08-01,76
"14611","Richmond upon Thames","E09000027","Burglary",2019-08-01,110
"14612","Richmond upon Thames","E09000027","Drug Offences",2019-08-01,49
"14613","Richmond upon Thames","E09000027","Miscellaneous Crimes Against Society",2019-08-01,6
"14614","Richmond upon Thames","E09000027","Possession of Weapons",2019-08-01,1
"14615","Richmond upon Thames","E09000027","Public Order Offences",2019-08-01,77
"14616","Richmond upon Thames","E09000027","Robbery",2019-08-01,26
"14617","Richmond upon Thames","E09000027","Sexual Offences",2019-08-01,23
"14618","Richmond upon Thames","E09000027","Theft",2019-08-01,265
"14619","Richmond upon Thames","E09000027","Vehicle Offences",2019-08-01,152
"14620","Richmond upon Thames","E09000027","Violence Against the Person",2019-08-01,217
"14621","Richmond upon Thames","E09000027","Arson and Criminal Damage",2019-09-01,74
"14622","Richmond upon Thames","E09000027","Burglary",2019-09-01,108
"14623","Richmond upon Thames","E09000027","Drug Offences",2019-09-01,25
"14624","Richmond upon Thames","E09000027","Miscellaneous Crimes Against Society",2019-09-01,15
"14625","Richmond upon Thames","E09000027","Possession of Weapons",2019-09-01,3
"14626","Richmond upon Thames","E09000027","Public Order Offences",2019-09-01,72
"14627","Richmond upon Thames","E09000027","Robbery",2019-09-01,36
"14628","Richmond upon Thames","E09000027","Sexual Offences",2019-09-01,25
"14629","Richmond upon Thames","E09000027","Theft",2019-09-01,233
"14630","Richmond upon Thames","E09000027","Vehicle Offences",2019-09-01,178
"14631","Richmond upon Thames","E09000027","Violence Against the Person",2019-09-01,240
"14632","Richmond upon Thames","E09000027","Arson and Criminal Damage",2019-10-01,95
"14633","Richmond upon Thames","E09000027","Burglary",2019-10-01,132
"14634","Richmond upon Thames","E09000027","Drug Offences",2019-10-01,33
"14635","Richmond upon Thames","E09000027","Miscellaneous Crimes Against Society",2019-10-01,12
"14636","Richmond upon Thames","E09000027","Possession of Weapons",2019-10-01,6
"14637","Richmond upon Thames","E09000027","Public Order Offences",2019-10-01,69
"14638","Richmond upon Thames","E09000027","Robbery",2019-10-01,27
"14639","Richmond upon Thames","E09000027","Sexual Offences",2019-10-01,23
"14640","Richmond upon Thames","E09000027","Theft",2019-10-01,258
"14641","Richmond upon Thames","E09000027","Vehicle Offences",2019-10-01,222
"14642","Richmond upon Thames","E09000027","Violence Against the Person",2019-10-01,235
"14643","Richmond upon Thames","E09000027","Arson and Criminal Damage",2019-11-01,98
"14644","Richmond upon Thames","E09000027","Burglary",2019-11-01,159
"14645","Richmond upon Thames","E09000027","Drug Offences",2019-11-01,30
"14646","Richmond upon Thames","E09000027","Miscellaneous Crimes Against Society",2019-11-01,7
"14647","Richmond upon Thames","E09000027","Possession of Weapons",2019-11-01,3
"14648","Richmond upon Thames","E09000027","Public Order Offences",2019-11-01,62
"14649","Richmond upon Thames","E09000027","Robbery",2019-11-01,29
"14650","Richmond upon Thames","E09000027","Sexual Offences",2019-11-01,24
"14651","Richmond upon Thames","E09000027","Theft",2019-11-01,260
"14652","Richmond upon Thames","E09000027","Vehicle Offences",2019-11-01,255
"14653","Richmond upon Thames","E09000027","Violence Against the Person",2019-11-01,266
"14654","Richmond upon Thames","E09000027","Arson and Criminal Damage",2019-12-01,78
"14655","Richmond upon Thames","E09000027","Burglary",2019-12-01,174
"14656","Richmond upon Thames","E09000027","Drug Offences",2019-12-01,29
"14657","Richmond upon Thames","E09000027","Miscellaneous Crimes Against Society",2019-12-01,6
"14658","Richmond upon Thames","E09000027","Possession of Weapons",2019-12-01,7
"14659","Richmond upon Thames","E09000027","Public Order Offences",2019-12-01,62
"14660","Richmond upon Thames","E09000027","Robbery",2019-12-01,26
"14661","Richmond upon Thames","E09000027","Sexual Offences",2019-12-01,28
"14662","Richmond upon Thames","E09000027","Theft",2019-12-01,206
"14663","Richmond upon Thames","E09000027","Vehicle Offences",2019-12-01,209
"14664","Richmond upon Thames","E09000027","Violence Against the Person",2019-12-01,257
"14665","Southwark","E09000028","Burglary",2015-01-01,236
"14666","Southwark","E09000028","Criminal Damage",2015-01-01,174
"14667","Southwark","E09000028","Drugs",2015-01-01,276
"14668","Southwark","E09000028","Fraud or Forgery",2015-01-01,2
"14669","Southwark","E09000028","Other Notifiable Offences",2015-01-01,49
"14670","Southwark","E09000028","Robbery",2015-01-01,111
"14671","Southwark","E09000028","Sexual Offences",2015-01-01,52
"14672","Southwark","E09000028","Theft and Handling",2015-01-01,870
"14673","Southwark","E09000028","Violence Against The Person",2015-01-01,673
"14674","Southwark","E09000028","Burglary",2015-02-01,242
"14675","Southwark","E09000028","Criminal Damage",2015-02-01,204
"14676","Southwark","E09000028","Drugs",2015-02-01,210
"14677","Southwark","E09000028","Fraud or Forgery",2015-02-01,6
"14678","Southwark","E09000028","Other Notifiable Offences",2015-02-01,41
"14679","Southwark","E09000028","Robbery",2015-02-01,95
"14680","Southwark","E09000028","Sexual Offences",2015-02-01,51
"14681","Southwark","E09000028","Theft and Handling",2015-02-01,681
"14682","Southwark","E09000028","Violence Against The Person",2015-02-01,680
"14683","Southwark","E09000028","Burglary",2015-03-01,219
"14684","Southwark","E09000028","Criminal Damage",2015-03-01,192
"14685","Southwark","E09000028","Drugs",2015-03-01,207
"14686","Southwark","E09000028","Fraud or Forgery",2015-03-01,4
"14687","Southwark","E09000028","Other Notifiable Offences",2015-03-01,36
"14688","Southwark","E09000028","Robbery",2015-03-01,110
"14689","Southwark","E09000028","Sexual Offences",2015-03-01,59
"14690","Southwark","E09000028","Theft and Handling",2015-03-01,831
"14691","Southwark","E09000028","Violence Against The Person",2015-03-01,745
"14692","Southwark","E09000028","Burglary",2015-04-01,261
"14693","Southwark","E09000028","Criminal Damage",2015-04-01,211
"14694","Southwark","E09000028","Drugs",2015-04-01,151
"14695","Southwark","E09000028","Fraud or Forgery",2015-04-01,5
"14696","Southwark","E09000028","Other Notifiable Offences",2015-04-01,34
"14697","Southwark","E09000028","Robbery",2015-04-01,104
"14698","Southwark","E09000028","Sexual Offences",2015-04-01,35
"14699","Southwark","E09000028","Theft and Handling",2015-04-01,997
"14700","Southwark","E09000028","Violence Against The Person",2015-04-01,675
"14701","Southwark","E09000028","Burglary",2015-05-01,248
"14702","Southwark","E09000028","Criminal Damage",2015-05-01,272
"14703","Southwark","E09000028","Drugs",2015-05-01,168
"14704","Southwark","E09000028","Fraud or Forgery",2015-05-01,2
"14705","Southwark","E09000028","Other Notifiable Offences",2015-05-01,31
"14706","Southwark","E09000028","Robbery",2015-05-01,105
"14707","Southwark","E09000028","Sexual Offences",2015-05-01,55
"14708","Southwark","E09000028","Theft and Handling",2015-05-01,1179
"14709","Southwark","E09000028","Violence Against The Person",2015-05-01,765
"14710","Southwark","E09000028","Burglary",2015-06-01,264
"14711","Southwark","E09000028","Criminal Damage",2015-06-01,229
"14712","Southwark","E09000028","Drugs",2015-06-01,129
"14713","Southwark","E09000028","Fraud or Forgery",2015-06-01,1
"14714","Southwark","E09000028","Other Notifiable Offences",2015-06-01,45
"14715","Southwark","E09000028","Robbery",2015-06-01,96
"14716","Southwark","E09000028","Sexual Offences",2015-06-01,68
"14717","Southwark","E09000028","Theft and Handling",2015-06-01,1072
"14718","Southwark","E09000028","Violence Against The Person",2015-06-01,779
"14719","Southwark","E09000028","Burglary",2015-07-01,264
"14720","Southwark","E09000028","Criminal Damage",2015-07-01,238
"14721","Southwark","E09000028","Drugs",2015-07-01,196
"14722","Southwark","E09000028","Fraud or Forgery",2015-07-01,2
"14723","Southwark","E09000028","Other Notifiable Offences",2015-07-01,55
"14724","Southwark","E09000028","Robbery",2015-07-01,74
"14725","Southwark","E09000028","Sexual Offences",2015-07-01,56
"14726","Southwark","E09000028","Theft and Handling",2015-07-01,1007
"14727","Southwark","E09000028","Violence Against The Person",2015-07-01,757
"14728","Southwark","E09000028","Burglary",2015-08-01,246
"14729","Southwark","E09000028","Criminal Damage",2015-08-01,219
"14730","Southwark","E09000028","Drugs",2015-08-01,188
"14731","Southwark","E09000028","Fraud or Forgery",2015-08-01,2
"14732","Southwark","E09000028","Other Notifiable Offences",2015-08-01,44
"14733","Southwark","E09000028","Robbery",2015-08-01,124
"14734","Southwark","E09000028","Sexual Offences",2015-08-01,62
"14735","Southwark","E09000028","Theft and Handling",2015-08-01,987
"14736","Southwark","E09000028","Violence Against The Person",2015-08-01,716
"14737","Southwark","E09000028","Burglary",2015-09-01,226
"14738","Southwark","E09000028","Criminal Damage",2015-09-01,174
"14739","Southwark","E09000028","Drugs",2015-09-01,222
"14740","Southwark","E09000028","Fraud or Forgery",2015-09-01,4
"14741","Southwark","E09000028","Other Notifiable Offences",2015-09-01,27
"14742","Southwark","E09000028","Robbery",2015-09-01,107
"14743","Southwark","E09000028","Sexual Offences",2015-09-01,54
"14744","Southwark","E09000028","Theft and Handling",2015-09-01,935
"14745","Southwark","E09000028","Violence Against The Person",2015-09-01,674
"14746","Southwark","E09000028","Burglary",2015-10-01,257
"14747","Southwark","E09000028","Criminal Damage",2015-10-01,216
"14748","Southwark","E09000028","Drugs",2015-10-01,224
"14749","Southwark","E09000028","Fraud or Forgery",2015-10-01,5
"14750","Southwark","E09000028","Other Notifiable Offences",2015-10-01,44
"14751","Southwark","E09000028","Robbery",2015-10-01,82
"14752","Southwark","E09000028","Sexual Offences",2015-10-01,50
"14753","Southwark","E09000028","Theft and Handling",2015-10-01,947
"14754","Southwark","E09000028","Violence Against The Person",2015-10-01,781
"14755","Southwark","E09000028","Burglary",2015-11-01,269
"14756","Southwark","E09000028","Criminal Damage",2015-11-01,226
"14757","Southwark","E09000028","Drugs",2015-11-01,150
"14758","Southwark","E09000028","Fraud or Forgery",2015-11-01,0
"14759","Southwark","E09000028","Other Notifiable Offences",2015-11-01,31
"14760","Southwark","E09000028","Robbery",2015-11-01,101
"14761","Southwark","E09000028","Sexual Offences",2015-11-01,49
"14762","Southwark","E09000028","Theft and Handling",2015-11-01,1118
"14763","Southwark","E09000028","Violence Against The Person",2015-11-01,838
"14764","Southwark","E09000028","Burglary",2015-12-01,257
"14765","Southwark","E09000028","Criminal Damage",2015-12-01,218
"14766","Southwark","E09000028","Drugs",2015-12-01,150
"14767","Southwark","E09000028","Fraud or Forgery",2015-12-01,2
"14768","Southwark","E09000028","Other Notifiable Offences",2015-12-01,32
"14769","Southwark","E09000028","Robbery",2015-12-01,111
"14770","Southwark","E09000028","Sexual Offences",2015-12-01,51
"14771","Southwark","E09000028","Theft and Handling",2015-12-01,989
"14772","Southwark","E09000028","Violence Against The Person",2015-12-01,784
"14773","Southwark","E09000028","Burglary",2016-01-01,214
"14774","Southwark","E09000028","Criminal Damage",2016-01-01,209
"14775","Southwark","E09000028","Drugs",2016-01-01,174
"14776","Southwark","E09000028","Fraud or Forgery",2016-01-01,9
"14777","Southwark","E09000028","Other Notifiable Offences",2016-01-01,49
"14778","Southwark","E09000028","Robbery",2016-01-01,100
"14779","Southwark","E09000028","Sexual Offences",2016-01-01,38
"14780","Southwark","E09000028","Theft and Handling",2016-01-01,949
"14781","Southwark","E09000028","Violence Against The Person",2016-01-01,784
"14782","Southwark","E09000028","Burglary",2016-02-01,236
"14783","Southwark","E09000028","Criminal Damage",2016-02-01,186
"14784","Southwark","E09000028","Drugs",2016-02-01,161
"14785","Southwark","E09000028","Fraud or Forgery",2016-02-01,5
"14786","Southwark","E09000028","Other Notifiable Offences",2016-02-01,28
"14787","Southwark","E09000028","Robbery",2016-02-01,119
"14788","Southwark","E09000028","Sexual Offences",2016-02-01,46
"14789","Southwark","E09000028","Theft and Handling",2016-02-01,950
"14790","Southwark","E09000028","Violence Against The Person",2016-02-01,747
"14791","Southwark","E09000028","Burglary",2016-03-01,218
"14792","Southwark","E09000028","Criminal Damage",2016-03-01,174
"14793","Southwark","E09000028","Drugs",2016-03-01,174
"14794","Southwark","E09000028","Fraud or Forgery",2016-03-01,1
